CAMIS,DBA,ZIPCODE,CUISINE_DESCRIPTION,INSPECTION_DATE,SCORE,Latitude,Longitude,GRADE
50018654,CHIKURIN,11230,Japanese,6/13/2022,65,40.61894383,-73.95510029,C
50018654,CHIKURIN,11230,Japanese,7/14/2022,0,40.61894383,-73.95510029,A
50018662,AUGUST GATHERINGS,10013,Chinese,6/13/2022,32,40.71878566,-74.00105338,C
50018668,SVL BAR,11102,Greek,7/19/2022,16,40.77022393,-73.91874711,B
50018680,KATONAH PIZZA,10470,Pizza,4/25/2022,25,40.89879193,-73.86742639,B
50018683,PILAR CUBAN EATERY,11216,Latin American,6/7/2022,33,40.68793392,-73.95522313,C
50018697,LEXINGTON PIZZA PARLOR,10029,Pizza,3/25/2022,0,40.78921024,-73.94872662,A
50018699,PAPA JOHN'S,11217,Pizza,2/3/2022,12,40.68022556,-73.98114744,A
50018703,VEYTAS BAKERY CAFE & RESTAURANT,11372,Bakery Products/Desserts,5/13/2022,12,40.74862677,-73.87453676,A
50018708,JUICE GENERATION,10003,"Juice, Smoothies, Fruit Salads",3/23/2022,2,40.73768842,-73.98991061,A
50018726,HUI WEI CHINESE FOOD,11220,Chinese,9/15/2021,41,40.63891782,-74.0091628,C
50018726,HUI WEI CHINESE FOOD,11220,Chinese,2/7/2022,11,40.63891782,-74.0091628,A
50018732,LA CONTENTA,10002,Mexican,9/3/2021,11,40.71881239,-73.9871249,A
50018734,ASIAN TOKYO JAPANESE CUISINE,10471,Japanese,1/12/2022,58,40.89087194,-73.89831936,C
50018734,ASIAN TOKYO JAPANESE CUISINE,10471,Japanese,2/8/2022,11,40.89087194,-73.89831936,A
50018738,KISS MY SLICE,10018,Pizza,7/5/2022,40,40.75554858,-73.98981766,C
50018745,THE MOORE HOTEL,10011,Coffee/Tea,6/2/2022,4,40.74479505,-73.99940092,A
50018753,BOEUF & BUN,11213,Jewish/Kosher,1/19/2022,24,40.67052067,-73.94207712,B
50018753,BOEUF & BUN,11213,Jewish/Kosher,4/12/2022,11,40.67052067,-73.94207712,A
50018772,LINDA ASIAN KITCHEN,11221,Chinese,5/9/2022,0,40.69256608,-73.94085708,A
50018772,LINDA ASIAN KITCHEN,11221,Chinese,5/13/2022,3,40.69256608,-73.94085708,A
50018784,SAWASDE THAI COOKING,11218,Thai,8/11/2022,7,40.64534471,-73.97991413,A
50018793,NEW GOLDEN DRAGON CHINESE RESTAURANT,10031,Chinese,3/29/2022,13,40.82427008,-73.94535727,A
50018800,FRIEDMAN'S,10018,American,7/7/2022,20,40.75533218,-73.99858509,B
50018819,BRICOLAGE,11217,Southeast Asian,8/10/2022,71,40.67787025,-73.97947887,C
50018819,BRICOLAGE,11217,Southeast Asian,8/16/2022,10,40.67787025,-73.97947887,A
50018822,SONG E NAPULE,10012,Pizza,7/7/2022,10,40.72792572,-74.00192305,A
50018834,SING SHENG KITCHEN,11372,Chinese,5/25/2022,12,40.7504499,-73.87764084,A
50018845,PASTICCERIA ROCCO,11209,Coffee/Tea,5/10/2022,5,40.61657972,-74.030901,A
50018857,GYRO WORLD,11385,Greek,5/6/2022,11,40.70724183,-73.89729486,A
50018882,PABLITO'S TAQUERIA RESTAURANT,11215,Mexican,8/28/2021,9,40.6602999,-73.99448902,A
50018884,"DUNKIN', 'BASKIN ROBBINS",11375,American,3/28/2022,17,40.71824638,-73.84037024,B
50018884,"DUNKIN', 'BASKIN ROBBINS",11375,American,7/5/2022,10,40.71824638,-73.84037024,A
50018892,NEW HO WAH CHINESE,11103,Chinese,3/7/2022,12,40.7581679,-73.91727831,A
50018895,JUNIPER,10001,American,6/7/2022,8,40.75214519,-73.99128717,A
50018919,HAPPY WORLD,10033,Chinese,8/30/2022,10,40.84574028,-73.93635419,A
50018921,ROCKAWAY ROASTERS,11693,American,8/10/2021,3,40.58636905,-73.81566096,A
50018945,LOI ESTIATORIO,10019,Greek,6/1/2022,59,40.76543624,-73.97778757,C
50018950,LUIGIS PIZZERIA,11205,Pizza,5/4/2022,16,40.6897353,-73.96547349,B
50019011,DUNKIN,11377,American,8/23/2021,5,40.74122092,-73.9022692,A
50019021,ADALYA,10003,Mediterranean,7/26/2022,21,40.73609893,-73.98723341,B
50019029,AMMOS ESTIATORIO,10017,Greek,7/25/2022,15,40.75402891,-73.97721389,B
50019052,YANKEE PIZZA RESTAURANT,10009,Pizza,4/7/2022,11,40.72661143,-73.97699239,A
50019055,C & B,10009,Coffee/Tea,4/27/2022,7,40.72526185,-73.98169386,A
50019058,ASIAN BAY CHINESE FOOD,11235,Asian/Asian Fusion,6/8/2022,29,40.58540932,-73.95154067,C
50019068,BA'AL CAFE AND FALAFEL,10012,Mediterranean,2/22/2022,13,40.72461822,-74.0038892,A
50019079,TASTY CARIBBEAN,11203,Caribbean,5/2/2022,0,40.65240141,-73.9304632,A
50019085,GINA MEXICANA,10065,Tex-Mex,6/15/2022,10,40.76334762,-73.96695134,A
50019095,EARLY,11222,Coffee/Tea,9/7/2021,21,40.7321629,-73.95459433,B
50019095,EARLY,11222,Coffee/Tea,2/3/2022,13,40.7321629,-73.95459433,A
50019095,EARLY,11222,Coffee/Tea,9/30/2022,39,40.7321629,-73.95459433,C
50019097,LA PRINCESA DEL RODEO,10472,Mexican,10/30/2021,40,40.82770615,-73.87993366,C
50019097,LA PRINCESA DEL RODEO,10472,Mexican,4/30/2022,7,40.82770615,-73.87993366,A
50019097,LA PRINCESA DEL RODEO,10472,Mexican,8/12/2022,29,40.82770615,-73.87993366,C
50019113,DEBORAH MILLER,10038,American,8/25/2021,12,40.71171788,-74.00060599,A
50019119,FOUNTAIN OF SPA,11354,"Juice, Smoothies, Fruit Salads",4/7/2022,11,40.76756593,-73.83186161,A
50019120,NEW TOPAZ,10019,Thai,7/11/2022,34,40.76412169,-73.9787988,C
50019121,KIN RAMEN,10019,Asian/Asian Fusion,5/25/2022,0,40.7641519,-73.97886377,A
50019128,IKI MODERN JAPANESE CUISINE,11354,Japanese,5/5/2022,54,40.75909891,-73.83413912,C
50019131,BAY THAI RESTAURANT,11220,Thai,4/6/2022,11,40.6370187,-74.02550954,A
50019132,Deep Indian Kitchen,10019,Indian,5/26/2022,12,40.76577482,-73.98354546,A
50019134,DUNKIN,11232,Donuts,8/30/2021,13,40.65109122,-74.0040687,A
50019134,DUNKIN,11232,Donuts,8/5/2022,10,40.65109122,-74.0040687,A
50019154,EL TOLOCOLOCHE,11204,Mexican,8/30/2021,10,40.61795628,-73.99907789,A
50019178,PARIS BAGUETTE,11201,Bakery Products/Desserts,5/10/2022,10,40.69112081,-73.99166659,A
50019179,PARIS BAGUETTE CAFE,10025,Bakery Products/Desserts,4/20/2022,29,40.79501232,-73.97150066,C
50019179,PARIS BAGUETTE CAFE,10025,Bakery Products/Desserts,7/6/2022,12,40.79501232,-73.97150066,A
50019200,HAWA SMOOTHIE,10009,"Juice, Smoothies, Fruit Salads",4/11/2022,10,40.73088858,-73.98144696,A
50019201,CHARLEY'S PHILLY STEAKS,11373,Sandwiches/Salads/Mixed Buffet,9/7/2022,22,40.73384018,-73.87157703,B
50019203,SOPHIE'S CUBAN CUISINE,10038,Latin American,5/9/2022,4,40.70902513,-74.00543928,A
50019204,ESCAPE INTERNATIONAL CUISINE,10461,American,7/26/2022,14,40.84844485,-73.83141783,B
50019227,THAI HOLIC,11205,Thai,6/7/2022,13,40.69317337,-73.97132799,A
50019232,KIMBOB NARA,11354,Korean,3/23/2022,13,40.76482571,-73.81180062,A
50019234,CHINA WOK RESTAURANT,11225,Chinese,8/24/2021,14,40.66693456,-73.95076389,B
50019234,CHINA WOK RESTAURANT,11225,Chinese,8/26/2021,3,40.66693456,-73.95076389,A
50019234,CHINA WOK RESTAURANT,11225,Chinese,10/13/2022,2,40.66693456,-73.95076389,A
50019242,RICHNESS RESTAURANT,11212,Caribbean,9/1/2021,23,40.66375019,-73.92472739,B
50019242,RICHNESS RESTAURANT,11212,Caribbean,1/28/2022,14,40.66375019,-73.92472739,B
50019242,RICHNESS RESTAURANT,11212,Caribbean,2/8/2022,2,40.66375019,-73.92472739,A
50019273,SUBWAY,10002,Sandwiches,12/15/2021,8,40.71431369,-73.98696705,A
50019277,LENWICH,10016,American,4/22/2022,11,40.74507647,-73.98278551,A
50032583,MUSE CAFE,11215,Coffee/Tea,4/5/2022,8,40.66635681,-73.98532193,A
50032584,LING KEE BEEF JERKY,10002,Asian/Asian Fusion,6/9/2022,2,40.71475877,-73.99147965,A
50032585,DRAGON CITY RESTAURANT,11435,Chinese,7/12/2022,21,40.69821752,-73.80635983,B
50032620,BAREBURGER,11101,Hamburgers,5/24/2022,11,40.74391013,-73.9536913,A
50032642,DELICACY,10017,Sandwiches,7/7/2022,0,40.75449592,-73.97929997,A
50032643,PLAYA BETTY'S,10023,American,4/29/2022,0,40.78069751,-73.98011507,A
50032652,LAS DELICIAS RESTAURANT & BAKERY,11356,Spanish,4/13/2022,0,40.78298368,-73.84585479,A
50032657,EMPIRE GARDEN,11364,Chinese,7/13/2022,15,40.74879939,-73.7565471,B
50032657,EMPIRE GARDEN,11364,Chinese,9/8/2022,28,40.74879939,-73.7565471,C
50032662,SCAVELLO'S ON THE ISLAND,10464,Italian,6/1/2022,0,40.84069681,-73.78405998,A
50032670,TAQUERIA SANTA FE,11377,Mexican,8/30/2021,12,40.7410109,-73.91798174,A
50032670,TAQUERIA SANTA FE,11377,Mexican,1/5/2022,4,40.7410109,-73.91798174,A
50032677,DANIELA'S CAFE,11219,Mexican,5/27/2022,25,40.64543417,-73.99447584,B
50032677,DANIELA'S CAFE,11219,Mexican,7/6/2022,10,40.64543417,-73.99447584,A
50032681,STARBUCKS,10075,Coffee/Tea,3/23/2022,5,40.77452873,-73.95574958,A
50032689,LIU'S SHANGHAI,11214,Chinese,7/7/2022,32,40.60289556,-74.00427822,C
50032691,KONDO JAPANESE RESTAURANT,11106,Japanese,8/11/2021,7,40.76263735,-73.92679196,A
50032701,KUU,10038,Japanese,3/29/2022,46,40.70983737,-74.00887681,C
50032701,KUU,10038,Japanese,9/27/2022,25,40.70983737,-74.00887681,B
50032715,SUGAR HILL CAFE,10031,Coffee/Tea,7/20/2022,26,40.82435801,-73.94556315,B
50032715,SUGAR HILL CAFE,10031,Coffee/Tea,9/9/2022,28,40.82435801,-73.94556315,C
50032750,FATHER KNOWS BEST,11207,American,10/25/2021,11,40.69011182,-73.90709701,A
50032750,FATHER KNOWS BEST,11207,American,1/24/2022,26,40.69011182,-73.90709701,B
50032753,AGAVI ORGANIC JUICEBAR,10003,"Juice, Smoothies, Fruit Salads",8/6/2021,13,40.72738974,-73.98676605,A
50032753,AGAVI ORGANIC JUICEBAR,10003,"Juice, Smoothies, Fruit Salads",3/2/2022,46,40.72738974,-73.98676605,C
50032753,AGAVI ORGANIC JUICEBAR,10003,"Juice, Smoothies, Fruit Salads",3/11/2022,0,40.72738974,-73.98676605,A
50032753,AGAVI ORGANIC JUICEBAR,10003,"Juice, Smoothies, Fruit Salads",8/12/2022,38,40.72738974,-73.98676605,C
50032753,AGAVI ORGANIC JUICEBAR,10003,"Juice, Smoothies, Fruit Salads",9/20/2022,9,40.72738974,-73.98676605,A
50032768,La Dinastia Latin-Chinese Cuisine,10023,Chinese/Cuban,9/1/2021,12,40.77806807,-73.98034333,A
50032768,La Dinastia Latin-Chinese Cuisine,10023,Chinese/Cuban,3/1/2022,13,40.77806807,-73.98034333,A
50032780,ABITINO'S PIZZA(CONCOURSE C),11430,Pizza,6/1/2022,24,40.64831283,-73.7882815,B
50032782,CHRIS CARIBBEAN & AMERICAN RESTAURANT,11225,Caribbean,6/15/2022,0,40.65777902,-73.95324313,A
50032782,CHRIS CARIBBEAN & AMERICAN RESTAURANT,11225,Caribbean,9/28/2022,12,40.65777902,-73.95324313,A
50032794,HAMA,10019,Japanese,9/14/2022,13,40.75947457,-73.9774683,A
50032798,GONG CHA,10001,Coffee/Tea,6/6/2022,13,40.74746763,-73.98627844,A
50032812,TWIN DONUT,10034,Donuts,2/1/2022,67,40.87114206,-73.91416867,C
50032820,HOLIDAY INN EXPRESS,11215,Continental,7/28/2021,10,40.67795612,-73.98443608,A
50032820,HOLIDAY INN EXPRESS,11215,Continental,7/19/2022,13,40.67795612,-73.98443608,A
50032827,THE RIBBON,10023,American,3/21/2022,21,40.77671982,-73.97718804,B
50032828,POKITO,11211,Latin American,10/7/2022,2,40.71156337,-73.96199934,A
50032832,POPEYES,10473,Chicken,4/14/2022,10,40.82389888,-73.87450991,A
50032842,RETRO FITNESS,10004,"Juice, Smoothies, Fruit Salads",6/10/2022,6,40.70253319,-74.01256178,A
50032853,VINNY'S LUNCHBOX,11223,American,4/28/2022,54,40.59646247,-73.97791242,C
50032853,VINNY'S LUNCHBOX,11223,American,9/26/2022,12,40.59646247,-73.97791242,A
50032862,ISLAND TRINI BURGER,11210,Caribbean,7/18/2022,20,40.63458602,-73.94782625,B
50032885,COFFEE 39,10001,Coffee/Tea,9/16/2021,8,40.74723997,-73.9876066,A
50032887,PARADA 47 MEXICAN RESTAURANT,10036,Mexican,7/30/2021,12,40.76326989,-73.99430358,A
50032900,NEW WIN CHINESE RESTAURANT,11422,Chinese,5/25/2022,22,40.66020691,-73.73944481,B
50032918,EMPANADAS MONUMENTAL,10031,Latin American,6/8/2022,12,40.82436361,-73.95196578,A
50032937,FOXY JOHN'S,10017,American,8/4/2022,12,40.75438486,-73.97317483,A
50032938,JOHN DOE BAR & KITCHEN,10016,American,7/19/2022,0,40.74483551,-73.98716677,A
50032938,JOHN DOE BAR & KITCHEN,10016,American,8/29/2022,14,40.74483551,-73.98716677,B
50032946,CAPTAIN'S CAFE 33,10016,Coffee/Tea,7/19/2022,30,40.74734383,-73.98406252,C
50032966,DUNKIN,10018,Donuts,12/13/2021,6,40.75618542,-73.99056473,A
50032967,EL TORITO MEXICAN RESTAURANT,10462,Mexican,9/14/2022,13,40.85417005,-73.86669149,A
50032968,ELLIE'S DINER & RESTAURANT,10462,American,5/31/2022,28,40.83775373,-73.85974234,C
50032969,GOOD TASTE 360 INC,10029,Chinese,5/3/2022,13,40.7963953,-73.93636904,A
50032973,CHIPOTLE MEXICAN GRILL,10004,Tex-Mex,3/22/2022,2,40.70253319,-74.01256178,A
50032974,BRANCH OFC,11225,American,7/12/2022,9,40.66871427,-73.95337963,A
50032975,CHIPOTLE MEXICAN GRILL,10458,Tex-Mex,3/23/2022,3,40.86041506,-73.89081758,A
50032980,TAQUERIA ST MARKS PL,10003,Mexican,4/25/2022,16,40.72780683,-73.98579182,B
50032988,LA LOTERIA,10014,Mexican,5/11/2022,20,40.73080491,-74.00439471,B
50032994,MILK & PULL,11385,Coffee/Tea,7/13/2022,25,40.70182567,-73.90605636,B
50032994,MILK & PULL,11385,Coffee/Tea,9/15/2022,19,40.70182567,-73.90605636,B
50033000,LAS MARGARITAS RESTAURANT,11209,Mexican,5/26/2022,23,40.63337878,-74.02701413,B
50033010,LI'S GARDEN,11355,Chinese,7/13/2022,0,40.75289636,-73.82712002,A
50033014,CROMPTON ALE HOUSE,10001,American,8/26/2021,9,40.74548652,-73.99303115,A
50033014,CROMPTON ALE HOUSE,10001,American,10/17/2022,22,40.74548652,-73.99303115,B
50033019,JUBAN,10011,Japanese,8/24/2021,2,40.74723506,-74.00450406,A
50033039,STARBUCKS,10004,Coffee/Tea,3/9/2022,7,40.70253319,-74.01256178,A
50033040,STARBUCKS,10019,Coffee/Tea,1/13/2022,2,40.76873143,-73.98763869,A
50033065,CESTRAS PIZZA III,10461,Pizza,2/24/2022,12,40.84221287,-73.84401473,A
50033067,FIVE GUYS FAMOUS BURGERS AND FRIES,10465,Hamburgers,6/9/2022,13,40.82367804,-73.83642005,A
50033076,LA ESQUINA DEL SABOR RESTAURANT,11368,Latin American,5/16/2022,22,40.75724502,-73.86935155,B
50033077,BAO BAO CAFE,10010,Chinese,7/7/2022,28,40.74077279,-73.98353362,C
50033077,BAO BAO CAFE,10010,Chinese,7/19/2022,19,40.74077279,-73.98353362,B
50033081,SALUD ES VIDA,11368,"Juice, Smoothies, Fruit Salads",5/24/2022,10,40.75125749,-73.85905533,A
50033094,SOFITEL NEW YORK,10036,American,9/27/2022,20,40.75541303,-73.98142927,B
50033097,SOFITEL NEW YORK,10036,American,5/6/2022,12,40.75541303,-73.98142927,A
50033106,EL AUTENTICO,11103,Latin American,4/5/2022,33,40.75622159,-73.91318394,C
50033106,EL AUTENTICO,11103,Latin American,4/14/2022,9,40.75622159,-73.91318394,A
50033122,PARTY WELL RESTAURANT & ORIENTAL BAKERY,11355,Korean,7/13/2022,33,40.76238203,-73.81465573,C
50033125,CARVEL,10314,Frozen Desserts,4/11/2022,13,40.6081949,-74.12111422,A
50033133,TEXAS CHICKEN & BURGERS,10453,Chicken,5/19/2022,4,40.8538183,-73.90832424,A
50033150,MIA'S BAKERY,11201,Bakery Products/Desserts,4/29/2022,10,40.68706667,-73.99021758,A
50033154,SANDWICH BAR,11367,Sandwiches,7/14/2022,21,40.72713448,-73.82207105,B
50033167,LA VILLETTA,10022,Italian,7/19/2022,35,40.75498099,-73.964927,C
50033207,ISTANBUL BAY TURKISH CAFE,11214,Turkish,5/16/2022,40,40.60184421,-73.9936656,C
50033212,BUDDHA BODAI KOSHER VEGETARIAN RESTAURANT,10013,Vegetarian,4/18/2022,33,40.71632909,-73.99907652,C
50033212,BUDDHA BODAI KOSHER VEGETARIAN RESTAURANT,10013,Vegetarian,9/13/2022,23,40.71632909,-73.99907652,B
50033222,JUST SALAD,10010,Salads,3/7/2022,12,40.74060295,-73.98604529,A
50033231,JUST SALAD,10279,Salads,6/17/2022,20,40.71225833,-74.00789239,B
50033234,LEE'S KITCHEN,10467,Chinese,7/7/2022,0,40.87135601,-73.86303749,A
50033235,OUR NEIGHBOURHOOD SPANISH RESTAURANT,11212,Spanish,5/12/2022,0,40.66819977,-73.90648961,A
50033249,ACCIDENTAL BAR,10009,American,9/1/2022,10,40.72382314,-73.97903174,A
50033252,MARIO'S PIZZA,11222,Pizza,4/21/2022,40,40.73136686,-73.95444333,C
50033252,MARIO'S PIZZA,11222,Pizza,10/13/2022,22,40.73136686,-73.95444333,B
50033272,MCDONALD'S,11234,Hamburgers,3/30/2022,7,40.61537607,-73.92890269,A
50033273,MCDONALD'S,11214,Hamburgers,2/10/2022,3,40.5990634,-73.98907821,A
50033277,MCDONALD'S,11422,Hamburgers,8/11/2021,2,40.67413247,-73.72932124,A
50033277,MCDONALD'S,11422,Hamburgers,9/30/2022,13,40.67413247,-73.72932124,A
50033279,MCDONALD'S,10002,Hamburgers,9/8/2021,8,40.71859293,-73.98831902,A
50033279,MCDONALD'S,10002,Hamburgers,9/7/2022,8,40.71859293,-73.98831902,A
50033289,CARLO'S BAKERY,10018,Bakery Products/Desserts,5/2/2022,4,40.75618542,-73.99056473,A
50033292,COSTAS,10001,Latin American,5/11/2022,0,40.74959744,-73.98529631,A
50033304,ASTORIA PIZZA/ IBIZA JUICE BAR,11102,Pizza,7/8/2022,24,40.76644011,-73.92044847,B
50033304,ASTORIA PIZZA/ IBIZA JUICE BAR,11102,Pizza,8/31/2022,12,40.76644011,-73.92044847,A
50033308,OMIYA SUSHI,11209,Japanese,2/24/2022,24,40.62259692,-74.02844345,B
50033308,OMIYA SUSHI,11209,Japanese,9/22/2022,12,40.62259692,-74.02844345,A
50033317,DAI HING RESTAURANT,11435,Chinese,8/25/2021,9,40.70506528,-73.80936231,A
50033318,GREEN APPLE DELIGHT,11102,"Juice, Smoothies, Fruit Salads",7/18/2022,52,40.76911088,-73.92469811,C
50033318,GREEN APPLE DELIGHT,11102,"Juice, Smoothies, Fruit Salads",7/28/2022,0,40.76911088,-73.92469811,A
50033332,PANDA,11209,Chinese,8/24/2021,12,40.63467444,-74.02647422,A
50033332,PANDA,11209,Chinese,9/19/2022,23,40.63467444,-74.02647422,B
50033345,YUMMY YUMMY CHINESE KITCHEN,10473,Chinese,7/18/2022,12,40.81708354,-73.86240537,A
50033347,NEW HARDEE,11225,Chinese,7/26/2021,16,40.66902917,-73.95857389,B
50033347,NEW HARDEE,11225,Chinese,8/2/2021,2,40.66902917,-73.95857389,A
50033347,NEW HARDEE,11225,Chinese,8/4/2022,21,40.66902917,-73.95857389,B
50033347,NEW HARDEE,11225,Chinese,8/29/2022,13,40.66902917,-73.95857389,A
50033366,POPEYES,11373,Chicken,8/4/2021,4,40.74725873,-73.88387952,A
50033380,TEA AND MILK,11106,Coffee/Tea,9/4/2021,0,40.75921982,-73.92632647,A
50033380,TEA AND MILK,11106,Coffee/Tea,4/11/2022,13,40.75921982,-73.92632647,A
50033400,PALACE ON FULTON,11233,Pizza,8/10/2022,65,40.67899987,-73.92426306,C
50033400,PALACE ON FULTON,11233,Pizza,8/16/2022,2,40.67899987,-73.92426306,A
50033403,GUIZHOU MIAOJIA NOODLES,11354,Chinese,7/7/2022,0,40.76002356,-73.82831432,A
50033430,BEST WESTERN PREMIER HERALD SQUARE,10018,American,6/3/2022,10,40.75056365,-73.98566062,A
50033431,LEBRON RESTAURANT,11212,Spanish,4/1/2022,21,40.66895074,-73.91568433,B
50033432,MADISON BAGEL AND GRILL,10038,American,4/29/2022,13,40.71172337,-74.00051581,A
50033435,WHITNEY CAFE / STUDIO BAR,10014,American,8/18/2022,39,40.73937929,-74.00896737,C
50033435,WHITNEY CAFE / STUDIO BAR,10014,American,9/15/2022,12,40.73937929,-74.00896737,A
50033436,LA PARADA EXPRESS RESTAURANT,11215,Latin American,5/24/2022,42,40.67154503,-73.99095887,C
50033436,LA PARADA EXPRESS RESTAURANT,11215,Latin American,6/2/2022,10,40.67154503,-73.99095887,A
50033448,CLAUDIA'S,11211,Latin American,6/8/2022,19,40.71358038,-73.94149487,B
50033448,CLAUDIA'S,11211,Latin American,10/11/2022,10,40.71358038,-73.94149487,A
50033451,INDUSTRY KITCHEN,10005,American,8/8/2022,30,40.7048723,-74.0053127,C
50033451,INDUSTRY KITCHEN,10005,American,9/9/2022,12,40.7048723,-74.0053127,A
50033462,BARRYS BOOTCAMP,10011,"Juice, Smoothies, Fruit Salads",6/10/2022,7,40.74158359,-73.99547106,A
50033468,CURRENT,10011,American,9/22/2022,12,40.7465075,-74.00802278,A
50033478,FRESCOS PIZZERIA,10033,Pizza,5/26/2022,12,40.85518811,-73.937191,A
50033492,TEDDY'S BAR & GRILL,11249,American,6/10/2022,7,40.71926941,-73.95833692,A
50033493,BUHRE TOP TORTILLAS,10461,Tex-Mex,5/31/2022,12,40.84746435,-73.8309902,A
50033498,PRIMA PIZZA,11421,Pizza,4/28/2022,11,40.69334076,-73.85302983,A
50033511,DALE DINER,10463,American,11/1/2021,42,40.87874816,-73.90432277,C
50033511,DALE DINER,10463,American,2/17/2022,18,40.87874816,-73.90432277,B
50033540,EMPIRE EAST,10314,Asian/Asian Fusion,8/3/2022,11,40.61311163,-74.15863902,A
50033552,YUZU,10027,Japanese,4/6/2022,29,40.80942598,-73.94426049,C
50033595,BLACK TAP,10013,American,8/17/2021,20,40.7239183,-74.00414531,B
50033595,BLACK TAP,10013,American,1/27/2022,10,40.7239183,-74.00414531,A
50033595,BLACK TAP,10013,American,4/13/2022,27,40.7239183,-74.00414531,B
50033605,SHANE'S CAFE,11238,American,5/12/2022,58,40.67416069,-73.96307341,C
50033605,SHANE'S CAFE,11238,American,5/27/2022,5,40.67416069,-73.96307341,A
50033634,KENNEDY FRIED CHICKEN,10458,Chicken,8/4/2022,0,40.86113439,-73.89698759,A
50033658,PEKING CHINESE RESTAURANT,11428,Chinese,6/13/2022,7,40.72548756,-73.74007613,A
50033659,NEW GREAT TAYSTEE GARDENS,11415,Chinese,6/9/2022,25,40.70897924,-73.8302642,B
50033665,ABBA BAR AND GRILL,11211,Tapas,9/2/2022,5,40.71090615,-73.95148876,A
50033667,K & E FAST FOOD,11224,Spanish,4/25/2022,7,40.57479006,-73.9802738,A
50033690,HE NAN CUISINE,11355,Chinese,5/31/2022,0,40.75867153,-73.82907223,A
50033696,SOLELUNA,11104,Italian,4/4/2022,19,40.74379282,-73.92411694,B
50033733,ICHIBANTEI,10009,Japanese,9/27/2022,42,40.73051549,-73.98273155,C
50033747,DIG INN,10010,American,7/23/2021,8,40.74108356,-73.98851714,A
50033747,DIG INN,10010,American,9/27/2022,32,40.74108356,-73.98851714,C
50033748,BARRY'S BOOTCAMP FUEL BAR,10013,"Juice, Smoothies, Fruit Salads",6/14/2022,9,40.7210774,-74.00575413,A
50033749,BARRY'S BOOTCAMP NOHO,10003,"Juice, Smoothies, Fruit Salads",4/20/2022,2,40.72878185,-73.99234378,A
50033767,FEAST ON US,10014,American,6/1/2022,12,40.73915444,-74.00544175,A
50033769,NATIVIDAD RESTAURANT,11368,Latin American,5/16/2022,9,40.75275684,-73.86419905,A
50033770,TASTY AND CO,11374,Chinese/Japanese,9/8/2021,27,40.72883497,-73.86315475,B
50033770,TASTY AND CO,11374,Chinese/Japanese,2/2/2022,12,40.72883497,-73.86315475,A
50033781,RED HOOK LOBSTER POUND,11231,Seafood,6/22/2022,21,40.67974633,-74.01009861,B
50033788,HUNAN DELIGHT,10075,Asian/Asian Fusion,7/7/2022,30,40.77052223,-73.95107692,C
50033797,SENYA,10003,Japanese,7/26/2022,27,40.72676932,-73.98589667,B
50033802,ONE WORLD OBSERVATORY,10007,American,6/6/2022,13,40.71327345,-74.01281992,A
50033839,SUBWAY,10003,Sandwiches,5/9/2022,45,40.73585242,-73.99324506,C
50033839,SUBWAY,10003,Sandwiches,5/18/2022,35,40.73585242,-73.99324506,C
50033839,SUBWAY,10003,Sandwiches,10/3/2022,25,40.73585242,-73.99324506,B
50033845,DIMES,10002,American,5/19/2022,7,40.71481916,-73.99162393,A
50033846,L'IMPRIMERIE,11237,Bakery Products/Desserts,4/22/2022,7,40.69937439,-73.91274614,A
50033876,OSCAR'S KITCHEN,10468,Spanish,7/11/2022,13,40.8668689,-73.89785002,A
50033902,GREEK EATS,10065,Greek,8/2/2022,18,40.76422873,-73.95861553,B
50033940,DOUBLE TOP CHINA & TORTILLA TACO,11210,Tex-Mex,1/19/2022,10,40.62679317,-73.94130106,A
50033952,FOREVER TASTE RESTAURANT,10002,Chinese,12/14/2021,9,40.71285378,-73.99000457,A
50033952,FOREVER TASTE RESTAURANT,10002,Chinese,1/24/2022,9,40.71285378,-73.99000457,A
50033955,CROWN CHICKEN & BISCUIT,11233,Chicken,6/17/2022,27,40.67794717,-73.91079139,B
50033981,NEW HONG KONG RESTAURANT,11213,Chinese,4/30/2022,12,40.6701566,-73.93376468,A
50033999,SUBWAY,11209,Sandwiches,2/24/2022,2,40.61819108,-74.03024258,A
50034025,PANDA CHINESE RESTAURANT,11204,Chinese,8/18/2021,7,40.61182131,-73.99072928,A
50034025,PANDA CHINESE RESTAURANT,11204,Chinese,10/13/2022,7,40.61182131,-73.99072928,A
50034040,TANOSHI TEI,10021,Japanese,7/26/2022,22,40.76771793,-73.95309706,B
50034050,MEE NOODLE SHOP,10019,Chinese,4/25/2022,22,40.76521266,-73.98769711,B
50034055,WRAP N ROLL,11229,Jewish/Kosher,4/12/2022,27,40.60787376,-73.96168763,B
